"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT18","WT22"
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-21","8.05",,"0.00","0.0","0.0","64","71","53","   50","   50",,"18.1","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-22","6.93",,"0.00","0.0","0.0","62","76","46","  190","  180",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-23","6.71",,"0.08","0.0","0.0","69","75","62","   30","  140",,"13.0","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-24","6.04",,"0.34","0.0","0.0","65","67","61","   40","   30",,"16.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-25","7.38",,"0.00","0.0","0.0","65","73","53","   20","   20",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-26","5.14",,"0.00","0.0","0.0","64","82","48","  150","  190",,"14.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-27","6.93",,"0.58","0.0","0.0","70","73","66","  190","  200",,"15.0","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-28","6.26",,"0.00","0.0","0.0","72","83","65","  250","  270",,"15.0","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-29","8.28",,"0.00","0.0","0.0","77","89","64","  350","  310",,"19.9","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-06-30","11.18",,"0.00","0.0","0.0","80","93","68","  250","  250",,"23.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-01","5.82",,"0.00","0.0","0.0","84","95","72","  200","  250",,"13.0","17.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-02","8.28",,"0.14","0.0","0.0","83","95","74","  230","  230",,"23.0","27.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-03","4.92",,"0.00","0.0","0.0","80","90","66","   60","   40",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-04","4.70",,"0.00","0.0","0.0","77","96","61","   30","   20",,"14.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-05","8.50",,"0.48","0.0","0.0","83","95","75","  200","  190",,"21.9","29.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-06","11.41",,"0.00","0.0","0.0","75","80","60","  340","  330",,"21.9","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-07","3.36",,"0.00","0.0","0.0","67","80","53","   60","   20",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-08","6.04",,"0.00","0.0","0.0","71","85","56","   30","   10",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-09","9.62",,"0.00","0.0","0.0","75","91","61","  260","  280",,"18.1","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-10","9.62",,"0.03","0.0","0.0","76","89","65","  350","  290",,"19.9","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-11","7.83",,"0.00","0.0","0.0","75","80","60","   50","   60",,"17.0","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-12","4.70",,"0.00","0.0","0.0","71","87","55","   20","   20",,"8.9","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-13","5.82",,"0.00","0.0","0.0","77","90","64","  250","  230",,"16.1","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-14","8.05",,"0.00","0.0","0.0","80","93","71","  300","  300",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-15","4.03",,"0.00","0.0","0.0","78","91","68","   40","   20",,"14.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-16","6.49",,"0.08","0.0","0.0","80","94","69","  330","  320",,"31.1","40.9","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-17","10.74",,"0.01","0.0","0.0","78","86","68","  330","  330",,"23.0","30.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-18","8.50",,"0.00","0.0","0.0","71","76","57","   20","   30",,"16.1","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-19","5.82",,"0.00","0.0","0.0","68","84","54","  350","  360",,"16.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-20","8.95",,"0.00","0.0","0.0","75","90","59","  170","  160",,"21.0","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-21","10.96",,"0.03","0.0","0.0","76","82","65","  130","  160",,"21.0","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-22","12.30",,"0.66","0.0","0.0","71","83","64","  180","   70",,"21.9","30.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-23","8.05",,"0.57","0.0","0.0","77","83","71","  140","  140",,"19.9","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-24","8.28",,"0.12","0.0","0.0","76","83","73","  170","  210",,"16.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-25","5.14",,"1.03","0.0","0.0","76","82","71","  190","  200",,"21.0","28.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-26","6.71",,"0.00","0.0","0.0","76","88","65","  240","  240",,"18.1","23.0","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-27","9.17",,"0.00","0.0","0.0","75","82","64","  250","  280",,"21.9","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-28","9.40",,"0.00","0.0","0.0","70","79","62","  310","  290",,"21.0","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-29","5.37",,"0.00","0.0","0.0","69","81","58","  260","  260",,"16.1","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-30","5.37",,"0.01","0.0","0.0","70","80","60","  210","  210",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-07-31","4.92",,"0.04","0.0","0.0","73","84","67","  170","  190",,"12.1","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-01","10.51",,"0.01","0.0","0.0","78","84","72","  210","  220",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-02","5.82",,"0.00","0.0","0.0","76","83","69","  250","  230",,"13.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-03","4.47",,"0.00","0.0","0.0","76","82","69","  240","  170",,"13.0","16.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-04","6.04",,"0.00","0.0","0.0","76","89","65","  290","  300",,"16.1","19.9","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-05","7.38",,"0.00","0.0","0.0","77","92","65","  240","  250",,"15.0","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-06","9.17",,"0.00","0.0","0.0","81","94","72","  220","  230",,"21.0","29.1",,,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-07","5.14",,"0.63","0.0","0.0","76","83","72","  300","  300",,"17.0","23.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-08","5.82",,"0.24","0.0","0.0","75","83","69","  280","  250",,"19.9","25.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-09","8.28",,"0.00","0.0","0.0","75","84","68","  260","  270",,"18.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-10","7.83",,"0.00","0.0","0.0","73","78","60","   40","   40",,"17.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-11","4.47",,"0.00","0.0","0.0","69","80","56","   20","   30",,"15.0","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-12","5.82",,"0.00","0.0","0.0","69","83","57","   40","   40",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-13","3.36",,"0.02","0.0","0.0","72","78","65","   30","   30",,"13.0","14.1",,,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-14","6.26",,"0.84","0.0","0.0","71","78","67","  290","  300",,"13.0","16.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-15","9.40",,"0.00","0.0","0.0","75","88","64","  260","  280",,"18.1","23.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-16","4.03",,"0.05","0.0","0.0","76","88","66","  240","  260",,"23.9","28.0",,,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-17","8.28",,"0.17","0.0","0.0","75","83","70","  250","  250",,"19.9","27.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-18","7.61",,"0.51","0.0","0.0","71","74","63","   40","   30",,"18.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-19","3.80",,"0.00","0.0","0.0","68","77","60","   30","   30",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-20","6.26",,"0.00","0.0","0.0","70","79","60","  140","  130",,"16.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-21","9.84",,"0.07","0.0","0.0","72","77","67","  180","  170",,"18.1","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-22","10.96",,"0.05","0.0","0.0","71","75","57","  270","  270",,"21.9","31.1","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-23","9.62",,"0.00","0.0","0.0","66","79","53","  280","  270",,"18.1","23.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-24","7.16",,"0.00","0.0","0.0","69","82","59","  220","  220",,"14.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-25","8.50",,"0.00","0.0","0.0","72","83","61","  210","  220",,"19.9","27.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-26","10.07",,"0.00","0.0","0.0","76","85","68","  250","  260",,"19.9","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-27","5.82",,"0.00","0.0","0.0","76","86","68","  250","  240",,"16.1","18.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-28","13.87",,"0.00","0.0","0.0","82","92","74","  240","  230",,"36.0","44.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-29","11.86",,"0.03","0.0","0.0","82","92","72","  240","  290",,"31.1","40.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-30","7.83",,"0.05","0.0","0.0","69","73","57","   30","  340",,"15.0","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-08-31","4.70",,"0.00","0.0","0.0","66","79","57","   30","   30",,"16.1","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-01","8.05",,"0.00","0.0","0.0","75","87","67","  230","  220",,"17.0","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-02","10.51",,"0.00","0.0","0.0","79","88","73","  250","  250",,"21.0","25.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-03","8.95",,"0.00","0.0","0.0","80","93","71","  250","  250",,"28.0","35.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-04","4.03",,"0.00","0.0","0.0","77","88","69","   40","   50",,"14.1","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-05","8.50",,"0.06","0.0","0.0","81","94","72","  250","  240",,"25.1","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-06","6.49",,"0.02","0.0","0.0","77","79","67","   30","   10",,"16.1","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-07","5.14",,"0.00","0.0","0.0","70","78","62","   40","   30",,"15.0","19.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-08","10.96",,"0.00","0.0","0.0","63","66","55","   50","   60",,"21.0","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-09","10.07",,"0.00","0.0","0.0","56","60","51","  120","  120",,"17.0","21.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-10","9.62",,"1.19","0.0","0.0","55","62","51","  130","  130",,"19.9","25.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-11","3.80",,"0.02","0.0","0.0","65","74","62","   30","   40",,"14.1","16.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-12","3.36",,"0.00","0.0","0.0","68","74","64","  100","   40",,"10.1","12.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-13","5.37",,"0.00","0.0","0.0","71","82","63","   60","   20",,"13.0","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-14","3.80",,"0.00","0.0","0.0","74","83","64","  180","  210",,"13.0","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-15","3.80",,"0.00","0.0","0.0","76","86","67","   30","   40",,"14.1","16.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-16","4.25",,"0.00","0.0","0.0","76","88","65","  160","  160",,"12.1","15.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-17","5.82",,"0.00","0.0","0.0","72","80","61","  220","  230",,"15.0","19.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-18","6.93",,"0.00","0.0","0.0","73","83","63","   20","  330",,"16.1","19.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-19","6.71",,"0.00","0.0","0.0","67","71","55","   50","   40",,"15.0","18.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-20","6.04",,"0.00","0.0","0.0","62","72","53","  100","  130",,"13.0","15.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-21","15.88",,"0.22","0.0","0.0","77","92","66","  230","  250",,"31.1","40.0","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-22","7.16",,"0.00","0.0","0.0","62","66","48","  320","  320",,"21.9","28.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-23","4.03",,"0.00","0.0","0.0","54","69","42","   20","   20",,"16.1","18.1","    1","    1",,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-24","10.51",,"0.04","0.0","0.0","60","72","52","  170","  190",,"17.0","21.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-25","9.62",,"0.65","0.0","0.0","65","76","58","  230","  220",,"21.9","30.0","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-26","8.95",,"0.58","0.0","0.0","70","73","54","  330","  290",,"23.9","29.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-27","4.25",,"0.00","0.0","0.0","57","64","48","  130","  150",,"12.1","14.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-28","8.50",,"0.00","0.0","0.0","61","72","51","  270","  260",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-29","7.83",,"0.01","0.0","0.0","58","64","47","  270","  270",,"18.1","25.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-09-30","5.37",,"0.02","0.0","0.0","52","59","45","  230","  220",,"14.1","18.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-01","8.50",,"0.17","0.0","0.0","55","56","52","   40","   40",,"18.1","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-02","6.04",,"0.82","0.0","0.0","58","69","53","   10","  230",,"13.0","15.0","    1","    1","    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-03","4.70",,"0.00","0.0","0.0","58","64","54","  210","  320",,"10.1","14.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-04","10.96",,"0.28","0.0","0.0","66","73","47","  340","  340",,"25.1","32.0","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-05","8.50",,"0.00","0.0","0.0","52","57","45","   60","   70",,"19.9","25.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-06","5.14",,"0.68","0.0","0.0","62","79","51","  250","  250",,"15.0","19.9","    1",,"    1",,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-07","8.50",,"0.10","0.0","0.0","61","68","54","   40","   70",,"16.1","19.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-08","5.82",,"0.00","0.0","0.0","60","80","53","  220","  220",,"15.0","21.0","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-09","9.62",,"0.00","0.0","0.0","76","86","72","  240","  240",,"21.0","23.9",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-10","8.28",,"0.05","0.0","0.0","75","84","65","  230","  230",,"16.1","21.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-11","12.75",,"0.14","0.0","0.0","71","74","55","  270","  290",,"25.9","35.1","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-12","11.41",,"0.06","0.0","0.0","51","55","44","  280","  310",,"21.0","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-13","8.28",,"0.11","0.0","0.0","46","53","39","  280","  310",,"19.9","29.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-14","4.70",,"0.00","0.0","0.0","48","61","38","  230","  240",,"14.1","17.0",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-15","12.30",,"0.00","0.0","0.0","52","64","41","  270","  280",,"29.1","40.9","    1",,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-16","12.75",,"0.00","0.0","0.0","45","53","35","  240","  230",,"25.1","31.1",,,,,,,,,,,,,,
"USW00014768","FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US","2018-10-17","13.20",,"0.08","0.0","0.0","47","50","36","  290","  300",,"29.1","40.0","    1",,,,"    1",,,,,,,,,
